#Procedure: <__main__.SAFCProcedure>
#Parameters:
#	Amplitude Voltage: 0.01 V
#	Current Step: 2
#	Dwell Time: 1 min
#	EIS Sample Number: 0
#	Run EIS: True
#	Eurotherm Address: 1
#	Eurotherm Port: ASRL9::INSTR
#	Maximum Frequency: 1000 Hz
#	MFC 1 Setpoint: 0 sccm
#	MFC 2 Setpoint: 0 sccm
#	MFC 3 Setpoint: 20 sccm
#	MFC 4 Setpoint: 0 sccm
#	ROD-4 Port: ASRL3::INSTR
#	Minimum Frequency: 500 Hz
#	Number of Measurement Steps: 2
#	Points Per Decade: 10
#	Potentiostat Port: GPIB0::20::INSTR
#	Ramp Rate: 1 C/min
#	Record Time: 2 s
#	Scanner Port: GPIB0::17::INSTR
#	Target Temperature: 105 C
#	TC Sensor Port: GPIB0::15::INSTR
#Data:
System Time,Time (s),Furnace Temperature (degC),1: Temperature (degC),2: Temperature (degC),3: Temperature (degC),MFC 1 Flow (cc/min),MFC 2 Flow (cc/min),MFC 3 Flow (cc/min),MFC 4 Flow (cc/min),Frequency (Hz),Z_re (ohm),-Z_im (ohm)
2026-07-22 14:10:08.045547,0.0,98.613525390625,nan,nan,nan,3.0,7.0,18.0,-3.0,nan,nan,nan
2026-07-22 14:10:10.050550,2.0,98.63314056396484,nan,116.2945138078711,nan,3.0,7.0,19.0,-3.0,nan,nan,nan
2026-07-22 14:10:12.042590,4.0,98.62751007080078,63.69196511638749,63.69437192189059,63.703999125717694,3.0,7.0,20.0,-3.0,nan,nan,nan
2026-07-22 14:10:14.052593,6.0,98.63388061523438,nan,nan,nan,3.0,7.0,19.0,-3.0,nan,nan,nan
2026-07-22 14:10:16.052596,8.0,98.61900329589844,nan,116.37837400062969,nan,3.0,7.0,19.0,-3.0,nan,nan,nan
2026-07-22 14:10:18.052599,10.0,98.59790802001953,63.76025571565428,63.75544220214046,63.76025571565428,3.0,7.0,19.0,-3.0,nan,nan,nan
2026-07-22 14:10:20.057640,12.0,98.59580993652344,nan,nan,nan,3.0,7.0,19.0,-3.0,nan,nan,nan
2026-07-22 14:10:22.052643,14.0,98.5982666015625,nan,116.38384831835867,nan,3.0,7.0,19.0,-3.0,nan,nan,nan
2026-07-22 14:10:24.047646,16.0,98.59333801269531,63.75843587612838,63.76565613693929,63.75843587612838,3.0,7.0,19.0,-3.0,nan,nan,nan
2026-07-22 14:10:26.047648,18.0,98.58271026611328,nan,nan,nan,3.0,7.0,19.0,-3.0,nan,nan,nan
2026-07-22 14:10:28.052651,20.0,98.57880401611328,nan,116.40959435855791,nan,3.0,7.0,19.0,-3.0,nan,nan,nan
2026-07-22 14:10:30.057654,22.0,98.58457946777344,63.77180037321286,63.793461016617286,63.77420711858906,3.0,7.0,19.0,-3.0,nan,nan,nan
2026-07-22 14:10:32.048678,24.0,98.59032440185547,nan,nan,nan,3.0,7.0,19.0,-3.0,nan,nan,nan
2026-07-22 14:10:34.043688,26.0,98.59640502929688,nan,116.40909856214115,nan,3.0,7.0,19.0,-3.0,nan,nan,nan
2026-07-22 14:10:36.043691,28.0,98.601318359375,63.78093825089504,63.77131127875666,63.77612476843712,3.0,7.0,19.0,-3.0,nan,nan,nan
2026-07-22 14:10:38.048693,30.0,98.5993423461914,nan,nan,nan,3.0,7.0,19.0,-3.0,nan,nan,nan
2026-07-22 14:10:40.053696,32.0,98.58778381347656,nan,116.40949519924638,nan,3.0,7.0,19.0,-3.0,nan,nan,nan
