#Procedure: <__main__.SAFCProcedure>
#Parameters:
#	Amplitude Voltage: 0.01 V
#	Current Step: 1
#	Dwell Time: 5 min
#	EIS Sample Number: 0
#	Run EIS: True
#	Eurotherm Address: 1
#	Eurotherm Port: ASRL9::INSTR
#	Maximum Frequency: 1000 Hz
#	MFC 1 Setpoint: 0 sccm
#	MFC 2 Setpoint: 0 sccm
#	MFC 3 Setpoint: 0 sccm
#	MFC 4 Setpoint: 0 sccm
#	ROD-4 Port: ASRL4::INSTR
#	Minimum Frequency: 500 Hz
#	Number of Measurement Steps: 1
#	Points Per Decade: 10
#	Potentiostat Port: GPIB0::20::INSTR
#	Ramp Rate: 5 C/min
#	Record Time: 2 s
#	Scanner Port: GPIB0::17::INSTR
#	Target Temperature: 23 C
#	TC Sensor Port: GPIB0::15::INSTR
#Data:
System Time,Time (s),Furnace Temperature (degC),1: Temperature (degC),2: Temperature (degC),3: Temperature (degC),MFC 1 Flow (cc/min),MFC 2 Flow (cc/min),MFC 3 Flow (cc/min),MFC 4 Flow (cc/min),Frequency (Hz),Z_re (ohm),-Z_im (ohm)
2026-07-21 13:52:24.251781,0.0,68.9292221069336,nan,nan,nan,3.5,6.7,-0.9,-2.5,nan,nan,nan
2026-07-21 13:52:26.254895,2.0,68.91281127929688,nan,nan,nan,3.7,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:52:28.246009,4.0,68.90347290039062,nan,nan,nan,3.6,6.7,-0.9,-2.5,nan,nan,nan
2026-07-21 13:52:30.241123,6.0,68.88845825195312,nan,nan,nan,3.5,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:52:32.254238,8.0,68.89889526367188,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:52:34.255353,10.0,68.93772888183594,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:52:36.244467,12.0,69.01954650878906,nan,nan,nan,3.6,6.7,-1.0,-2.5,nan,nan,nan
2026-07-21 13:52:38.251581,14.0,69.14314270019531,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:52:40.246695,16.0,69.30339813232422,nan,nan,nan,3.6,6.8,-0.9,-2.4,nan,nan,nan
2026-07-21 13:52:42.245810,18.0,69.48206329345703,nan,nan,nan,3.6,6.5,-1.0,-2.5,nan,nan,nan
2026-07-21 13:52:44.246924,20.0,69.66285705566406,nan,nan,nan,3.6,6.6,-0.9,-2.5,nan,nan,nan
2026-07-21 13:52:46.252039,22.0,69.89205169677734,nan,nan,nan,3.6,6.6,-0.9,-2.5,nan,nan,nan
2026-07-21 13:52:48.244153,24.0,70.1650619506836,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:52:50.255268,26.0,70.38004302978516,nan,nan,nan,3.6,6.8,-1.0,-2.6,nan,nan,nan
2026-07-21 13:52:52.254382,28.0,70.6629638671875,nan,nan,nan,3.5,6.9,-1.0,-2.5,nan,nan,nan
2026-07-21 13:52:54.240496,30.0,70.92631530761719,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:52:56.245611,32.0,71.1703872680664,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:52:58.253725,34.0,71.49044799804688,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:53:00.248840,36.0,71.79154968261719,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:53:02.247954,38.0,72.07293701171875,nan,nan,nan,3.6,6.7,-1.0,-2.5,nan,nan,nan
2026-07-21 13:53:04.250068,40.0,72.383056640625,nan,nan,nan,3.6,6.7,-0.9,-2.4,nan,nan,nan
2026-07-21 13:53:06.256183,42.0,72.69490814208984,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:53:08.248297,44.0,73.01078796386719,nan,nan,nan,3.6,6.7,-1.0,-2.4,nan,nan,nan
2026-07-21 13:53:10.244411,46.0,73.33635711669922,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:53:12.244526,48.0,73.6546859741211,nan,nan,nan,3.6,6.8,-1.0,-2.4,nan,nan,nan
2026-07-21 13:53:14.246640,50.0,73.9718246459961,nan,nan,nan,3.6,6.7,-1.0,-2.5,nan,nan,nan
2026-07-21 13:53:16.252755,52.0,74.29814910888672,nan,nan,nan,3.6,6.7,-0.9,-2.6,nan,nan,nan
2026-07-21 13:53:18.246869,54.0,74.62444305419922,nan,nan,nan,3.6,6.8,-0.5,-2.5,nan,nan,nan
2026-07-21 13:53:20.242983,56.0,74.94839477539062,nan,nan,nan,3.6,6.7,-0.7,-2.5,nan,nan,nan
2026-07-21 13:53:22.243098,58.0,75.28571319580078,nan,nan,nan,3.6,6.8,-0.8,-2.5,nan,nan,nan
2026-07-21 13:53:24.245212,60.0,75.62349700927734,nan,nan,nan,3.5,6.7,-0.9,-2.4,nan,nan,nan
2026-07-21 13:53:26.251327,62.0,75.95955657958984,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:53:28.245441,64.0,76.30594635009766,nan,nan,nan,3.6,6.7,-0.9,-2.4,nan,nan,nan
2026-07-21 13:53:30.241555,66.0,76.6358642578125,nan,nan,nan,3.6,6.8,-1.0,-2.6,nan,nan,nan
2026-07-21 13:53:32.241669,68.0,76.98796844482422,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:53:34.244784,70.0,77.31818389892578,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:53:36.250899,72.0,77.5867691040039,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:53:38.245013,74.0,77.93299102783203,nan,nan,nan,3.5,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:53:40.242127,76.0,78.19023895263672,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:53:42.242241,78.0,78.5164566040039,nan,nan,nan,3.6,6.7,-1.0,-2.5,nan,nan,nan
2026-07-21 13:53:44.245356,80.0,78.7621078491211,nan,nan,nan,3.5,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:53:46.251471,82.0,79.02149200439453,nan,nan,nan,3.5,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:53:48.246585,84.0,79.31063079833984,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:53:50.243699,86.0,79.50727081298828,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:53:52.243813,88.0,79.73533630371094,nan,nan,nan,3.6,6.7,-1.0,-2.5,nan,nan,nan
2026-07-21 13:53:54.246928,90.0,79.96015167236328,nan,nan,nan,3.6,6.7,-1.0,-2.5,nan,nan,nan
2026-07-21 13:53:56.253043,92.0,80.17599487304688,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:53:58.248157,94.0,80.37596893310547,nan,nan,nan,3.6,6.8,-0.8,-2.5,nan,nan,nan
2026-07-21 13:54:00.245271,96.0,80.54531860351562,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:54:02.245386,98.0,80.70328521728516,nan,nan,nan,3.5,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:54:04.250500,100.0,80.85028076171875,nan,nan,nan,3.4,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:54:06.244614,102.0,80.9919662475586,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:54:08.240728,104.0,81.1298828125,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:54:10.253844,106.0,81.25865173339844,nan,nan,nan,3.6,6.7,-0.9,-2.5,nan,nan,nan
2026-07-21 13:54:12.254958,108.0,81.37495422363281,nan,nan,nan,3.5,6.7,-0.9,-2.5,nan,nan,nan
2026-07-21 13:54:14.244072,110.0,81.47969818115234,nan,nan,nan,3.6,6.8,-1.0,-2.4,nan,nan,nan
2026-07-21 13:54:16.251187,112.0,81.56890106201172,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:54:18.246301,114.0,81.64128112792969,nan,nan,nan,3.5,6.7,-1.0,-2.6,nan,nan,nan
2026-07-21 13:54:20.245415,116.0,81.70861053466797,nan,nan,nan,3.6,6.7,-0.9,-2.5,nan,nan,nan
2026-07-21 13:54:22.246530,118.0,81.77835845947266,nan,nan,nan,3.6,6.7,-1.0,-2.5,nan,nan,nan
2026-07-21 13:54:24.251644,120.0,81.86148071289062,nan,nan,nan,3.6,6.7,-1.0,-2.5,nan,nan,nan
2026-07-21 13:54:26.243758,122.0,81.92572021484375,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:54:28.254873,124.0,81.9666748046875,nan,nan,nan,3.6,6.7,-0.9,-2.6,nan,nan,nan
2026-07-21 13:54:30.253988,126.0,82.00845336914062,nan,nan,nan,3.6,6.7,-1.0,-2.5,nan,nan,nan
2026-07-21 13:54:32.255102,128.0,82.03947448730469,nan,nan,nan,3.5,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:54:34.245216,130.0,82.0828857421875,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:54:36.253331,132.0,82.10745239257812,nan,nan,nan,3.5,6.7,-0.9,-2.4,nan,nan,nan
2026-07-21 13:54:38.248445,134.0,82.11750793457031,nan,nan,nan,3.6,6.7,-1.0,-2.5,nan,nan,nan
2026-07-21 13:54:40.248559,136.0,82.1153793334961,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:54:42.250674,138.0,82.13102722167969,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:54:44.240788,140.0,82.14208984375,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:54:46.248902,142.0,82.14586639404297,nan,nan,nan,3.5,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:54:48.245017,144.0,82.14552307128906,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:54:50.245131,146.0,82.1341552734375,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:54:52.247245,148.0,82.11845397949219,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:54:54.253360,150.0,82.09758758544922,nan,nan,nan,3.6,6.8,-1.0,-2.4,nan,nan,nan
2026-07-21 13:54:56.247474,152.0,82.0728759765625,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:54:58.243588,154.0,82.06945037841797,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:55:00.243703,156.0,82.0777359008789,nan,nan,nan,3.6,6.7,-0.9,-2.5,nan,nan,nan
2026-07-21 13:55:02.245817,158.0,82.08295440673828,nan,nan,nan,3.6,6.7,-0.9,-2.5,nan,nan,nan
2026-07-21 13:55:04.251932,160.0,82.07062530517578,nan,nan,nan,3.6,6.7,-0.9,-2.5,nan,nan,nan
2026-07-21 13:55:06.248046,162.0,82.06204223632812,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:55:08.244160,164.0,82.05474090576172,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:55:10.244275,166.0,82.01922607421875,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:55:12.247389,168.0,81.99736022949219,nan,nan,nan,3.6,6.7,-0.9,-2.4,nan,nan,nan
2026-07-21 13:55:14.253504,170.0,81.98004913330078,nan,nan,nan,3.6,6.7,-1.0,-2.5,nan,nan,nan
2026-07-21 13:55:16.248618,172.0,81.96522521972656,nan,nan,nan,3.6,6.8,-1.1,-2.5,nan,nan,nan
2026-07-21 13:55:18.245733,174.0,81.94955444335938,nan,nan,nan,3.6,6.7,-1.0,-2.4,nan,nan,nan
2026-07-21 13:55:20.245847,176.0,81.93624877929688,nan,nan,nan,3.6,6.8,-0.9,-2.6,nan,nan,nan
2026-07-21 13:55:22.248961,178.0,81.91770935058594,nan,nan,nan,3.6,6.8,-1.1,-2.5,nan,nan,nan
2026-07-21 13:55:24.255076,180.0,81.88716125488281,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:55:26.250190,182.0,81.86796569824219,nan,nan,nan,3.5,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:55:28.247305,184.0,81.85035705566406,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:55:30.247419,186.0,81.82422637939453,nan,nan,nan,3.5,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:55:32.250534,188.0,81.79845428466797,nan,nan,nan,3.6,6.7,-1.0,-2.5,nan,nan,nan
2026-07-21 13:55:34.241647,190.0,81.76680755615234,nan,nan,nan,3.5,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:55:36.252762,192.0,81.73307037353516,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:55:38.249877,194.0,81.7048568725586,nan,nan,nan,3.6,6.7,-0.9,-2.5,nan,nan,nan
2026-07-21 13:55:40.250991,196.0,81.6866226196289,nan,nan,nan,3.5,6.7,-0.5,-2.5,nan,nan,nan
2026-07-21 13:55:42.256106,198.0,81.66102600097656,nan,nan,nan,3.6,6.8,-0.6,-2.5,nan,nan,nan
2026-07-21 13:55:44.247220,200.0,81.60871887207031,nan,nan,nan,3.6,6.7,-0.8,-2.5,nan,nan,nan
2026-07-21 13:55:46.242334,202.0,81.57457733154297,nan,nan,nan,3.5,6.8,-0.8,-2.5,nan,nan,nan
2026-07-21 13:55:48.241448,204.0,81.54853057861328,nan,nan,nan,3.6,6.7,-0.9,-2.5,nan,nan,nan
2026-07-21 13:55:50.242563,206.0,81.52703094482422,nan,nan,nan,3.6,6.8,-0.9,-2.4,nan,nan,nan
2026-07-21 13:55:52.247677,208.0,81.4970474243164,nan,nan,nan,3.5,6.7,-0.9,-2.5,nan,nan,nan
2026-07-21 13:55:54.254792,210.0,81.4772720336914,nan,nan,nan,3.5,6.7,-1.0,-2.5,nan,nan,nan
2026-07-21 13:55:56.249906,212.0,81.46074676513672,nan,nan,nan,3.5,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:55:58.249021,214.0,81.42608642578125,nan,nan,nan,3.6,6.7,-1.0,-2.5,nan,nan,nan
2026-07-21 13:56:00.250135,216.0,81.3992691040039,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:56:02.255250,218.0,81.37317657470703,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:56:04.247364,220.0,81.34136962890625,nan,nan,nan,3.5,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:56:06.242478,222.0,81.30489349365234,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:56:08.241592,224.0,81.2848892211914,nan,nan,nan,3.6,6.8,-1.0,-2.6,nan,nan,nan
2026-07-21 13:56:10.243707,226.0,81.24458312988281,nan,nan,nan,3.6,6.7,-0.9,-2.4,nan,nan,nan
2026-07-21 13:56:12.249821,228.0,81.21333312988281,nan,nan,nan,3.6,6.7,-0.9,-2.5,nan,nan,nan
2026-07-21 13:56:14.241935,230.0,81.186767578125,nan,nan,nan,3.5,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:56:16.253050,232.0,81.14985656738281,nan,nan,nan,3.6,6.8,-0.9,-2.4,nan,nan,nan
2026-07-21 13:56:18.253165,234.0,81.10957336425781,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:56:20.255279,236.0,81.07756805419922,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:56:22.245393,238.0,81.0405502319336,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:56:24.253508,240.0,81.00252532958984,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:56:26.249622,242.0,80.9756088256836,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
