#Procedure: <__main__.SAFCProcedure>
#Parameters:
#	Amplitude Voltage: 0.01 V
#	Current Step: 1
#	Dwell Time: 1 min
#	EIS Sample Number: 0
#	Run EIS: True
#	Eurotherm Address: 1
#	Eurotherm Port: ASRL9::INSTR
#	Maximum Frequency: 1000 Hz
#	MFC 1 Setpoint: 0 sccm
#	MFC 2 Setpoint: 0 sccm
#	MFC 3 Setpoint: 0 sccm
#	MFC 4 Setpoint: 0 sccm
#	ROD-4 Port: ASRL4::INSTR
#	Minimum Frequency: 500 Hz
#	Number of Measurement Steps: 1
#	Points Per Decade: 10
#	Potentiostat Port: GPIB0::14::INSTR
#	Ramp Rate: 5 C/min
#	Record Time: 2 s
#	Scanner Port: GPIB0::17::INSTR
#	Target Temperature: 60 C
#	TC Sensor Port: GPIB0::15::INSTR
#Data:
System Time,Time (s),Furnace Temperature (degC),1: Temperature (degC),2: Temperature (degC),3: Temperature (degC),MFC 1 Flow (cc/min),MFC 2 Flow (cc/min),MFC 3 Flow (cc/min),MFC 4 Flow (cc/min),Frequency (Hz),Z_re (ohm),-Z_im (ohm)
2026-07-21 13:08:00.366415,0.0,66.6135025024414,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:08:02.355529,2.0,66.58224487304688,nan,nan,nan,3.6,6.8,-1.0,-2.6,nan,nan,nan
2026-07-21 13:08:04.362644,4.0,66.56424713134766,nan,nan,nan,3.6,6.7,-0.9,-2.5,nan,nan,nan
2026-07-21 13:08:06.357758,6.0,66.54667663574219,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:08:08.355872,8.0,66.54606628417969,nan,nan,nan,3.5,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:08:10.355986,10.0,66.57968139648438,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:08:12.360101,12.0,66.64417266845703,nan,nan,nan,3.6,6.7,-0.9,-2.4,nan,nan,nan
2026-07-21 13:08:14.352215,14.0,66.74949645996094,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:08:16.363330,16.0,66.89039611816406,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:08:18.361444,18.0,67.06332397460938,nan,nan,nan,3.5,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:08:20.363559,20.0,67.25053405761719,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:08:22.352673,22.0,67.46309661865234,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:08:24.360788,24.0,67.65471649169922,nan,nan,nan,3.5,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:08:26.356902,26.0,67.90013122558594,nan,nan,nan,3.6,6.8,-1.0,-2.6,nan,nan,nan
2026-07-21 13:08:28.356016,28.0,68.0767822265625,nan,nan,nan,3.5,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:08:30.358131,30.0,68.29041290283203,nan,nan,nan,3.6,6.8,-0.8,-2.5,nan,nan,nan
2026-07-21 13:08:32.363245,32.0,68.49113464355469,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:08:34.356359,34.0,68.72332763671875,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:08:36.352473,36.0,68.8966064453125,nan,nan,nan,3.5,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:08:38.367589,38.0,69.08436584472656,nan,nan,nan,3.6,6.7,-1.0,-2.5,nan,nan,nan
2026-07-21 13:08:40.354702,40.0,69.27115631103516,nan,nan,nan,3.6,6.7,-0.9,-2.5,nan,nan,nan
2026-07-21 13:08:42.359817,42.0,69.40999603271484,nan,nan,nan,3.5,6.7,-1.0,-2.5,nan,nan,nan
2026-07-21 13:08:44.352931,44.0,69.55050659179688,nan,nan,nan,3.5,6.7,-0.9,-2.5,nan,nan,nan
2026-07-21 13:08:46.365046,46.0,69.67764282226562,nan,nan,nan,3.5,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:08:48.364160,48.0,69.78060913085938,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:08:50.367275,50.0,69.8681640625,nan,nan,nan,3.5,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:08:52.357389,52.0,69.94774627685547,nan,nan,nan,3.5,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:08:54.366504,54.0,70.02627563476562,nan,nan,nan,3.5,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:08:56.363618,56.0,70.09227752685547,nan,nan,nan,3.5,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:08:58.363732,58.0,70.15922546386719,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:09:00.366847,60.0,70.22111511230469,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:09:02.357961,62.0,70.26396942138672,nan,nan,nan,3.5,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:09:04.367076,64.0,70.30303955078125,nan,nan,nan,3.5,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:09:06.364190,66.0,70.32929992675781,nan,nan,nan,3.5,6.8,-0.9,-2.4,nan,nan,nan
2026-07-21 13:09:08.364304,68.0,70.3495101928711,nan,nan,nan,3.5,6.7,-1.0,-2.5,nan,nan,nan
2026-07-21 13:09:10.352418,70.0,70.36768341064453,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:09:12.358533,72.0,70.37749481201172,nan,nan,nan,3.6,6.7,-0.9,-2.5,nan,nan,nan
2026-07-21 13:09:14.352647,74.0,70.39031982421875,nan,nan,nan,3.5,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:09:16.365762,76.0,70.40177154541016,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:09:18.365876,78.0,70.40830993652344,nan,nan,nan,3.5,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:09:20.353990,80.0,70.40579986572266,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:09:22.361105,82.0,70.4066162109375,nan,nan,nan,3.6,6.9,-0.8,-2.5,nan,nan,nan
2026-07-21 13:09:24.355219,84.0,70.4026107788086,nan,nan,nan,3.6,6.9,-0.9,-2.5,nan,nan,nan
2026-07-21 13:09:26.354333,86.0,70.4062271118164,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:09:28.354448,88.0,70.4113540649414,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:09:30.358562,90.0,70.42642211914062,nan,nan,nan,3.5,6.7,-1.0,-2.5,nan,nan,nan
2026-07-21 13:09:32.365677,92.0,70.42017364501953,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:09:34.360791,94.0,70.41303253173828,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 13:09:36.359906,96.0,70.41458129882812,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:09:38.361020,98.0,70.39826202392578,nan,nan,nan,3.5,6.8,-0.9,-2.5,nan,nan,nan
