#Procedure: <__main__.SAFCProcedure>
#Parameters:
#	Amplitude Voltage: 0.01 V
#	Current Step: 1
#	Dwell Time: 1 min
#	EIS Sample Number: 0
#	Run EIS: False
#	Eurotherm Address: 1
#	Eurotherm Port: ASRL9::INSTR
#	Maximum Frequency: 1000 Hz
#	MFC 1 Setpoint: 0 sccm
#	MFC 2 Setpoint: 0 sccm
#	MFC 3 Setpoint: 20 sccm
#	MFC 4 Setpoint: 0 sccm
#	ROD-4 Port: ASRL3::INSTR
#	Minimum Frequency: 500 Hz
#	Number of Measurement Steps: 2
#	Points Per Decade: 10
#	Potentiostat Port: GPIB0::20::INSTR
#	Ramp Rate: 1 C/min
#	Record Time: 2 s
#	Scanner Port: GPIB0::17::INSTR
#	Target Temperature: 100 C
#	TC Sensor Port: GPIB0::15::INSTR
#Data:
System Time,Time (s),Furnace Temperature (degC),1: Temperature (degC),2: Temperature (degC),3: Temperature (degC),MFC 1 Flow (cc/min),MFC 2 Flow (cc/min),MFC 3 Flow (cc/min),MFC 4 Flow (cc/min),Frequency (Hz),Z_re (ohm),-Z_im (ohm)
2026-07-22 14:22:10.509834,0.0,100.05982971191406,nan,nan,nan,3.0,7.0,19.0,-3.0,nan,nan,nan
2026-07-22 14:22:12.499837,2.0,100.00613403320312,nan,111.54542374660743,nan,3.0,7.0,20.0,-3.0,nan,nan,nan
2026-07-22 14:22:14.509839,4.0,99.96226501464844,111.5478566759342,59.16987902691985,59.17952265419841,3.0,7.0,20.0,-3.0,nan,nan,nan
2026-07-22 14:22:16.504842,6.0,99.9386978149414,nan,nan,nan,3.0,7.0,20.0,-3.0,nan,nan,nan
2026-07-22 14:22:18.504845,8.0,99.9544906616211,nan,113.72390404528612,nan,3.0,7.0,20.0,-3.0,nan,nan,nan
2026-07-22 14:22:20.504873,10.0,100.02368927001953,61.29261249772753,61.26129773196874,61.24202692090751,3.0,7.0,20.0,-3.0,nan,nan,nan
2026-07-22 14:22:22.507887,12.0,100.13288879394531,nan,nan,nan,3.0,7.0,20.0,-3.0,nan,nan,nan
2026-07-22 14:22:24.502890,14.0,100.26847076416016,nan,113.65215374534827,nan,3.0,7.0,19.0,-3.0,nan,nan,nan
2026-07-22 14:22:26.512892,16.0,100.42912292480469,61.159027358183366,61.103621218546586,61.07953122324361,3.0,7.0,20.0,-3.0,nan,nan,nan
2026-07-22 14:22:28.512895,18.0,100.62704467773438,nan,nan,nan,3.0,7.0,20.0,-3.0,nan,nan,nan
2026-07-22 14:22:30.497898,20.0,100.83767700195312,nan,113.51785005937995,nan,3.0,7.0,20.0,-3.0,nan,nan,nan
2026-07-22 14:22:32.502901,22.0,101.04336547851562,60.91778882957704,60.83828523493161,60.751551204230196,3.0,7.0,19.0,-3.0,nan,nan,nan
2026-07-22 14:22:34.512904,24.0,101.28559112548828,60.647947597343396,nan,nan,3.0,7.0,20.0,-3.0,nan,nan,nan
2026-07-22 14:22:36.507906,26.0,101.54460144042969,nan,113.3230074916616,nan,3.0,7.0,20.0,-3.0,nan,nan,nan
2026-07-22 14:22:38.507909,28.0,101.76592254638672,60.62385329096419,60.5274737432316,60.42627119858932,3.0,7.0,20.0,-3.0,nan,nan,nan
2026-07-22 14:22:40.512912,30.0,102.02149963378906,nan,nan,nan,3.0,7.0,20.0,-3.0,nan,nan,nan
2026-07-22 14:22:42.502915,32.0,102.28079223632812,nan,113.0871267118062,nan,3.0,7.0,19.0,-3.0,nan,nan,nan
2026-07-22 14:22:44.512918,34.0,102.5271224975586,60.28202127901541,60.16875922350169,60.062721872506046,3.0,7.0,20.0,-3.0,nan,nan,nan
2026-07-22 14:22:46.507920,36.0,102.85881805419922,nan,nan,nan,3.0,7.0,20.0,-3.0,nan,nan,nan
2026-07-22 14:22:48.507923,38.0,103.15641021728516,nan,112.82449605425897,nan,3.0,7.0,20.0,-3.0,nan,nan,nan
