#Procedure: <__main__.SAFCProcedure>
#Parameters:
#	Amplitude Voltage: 0.01 V
#	Current Step: 1
#	Dwell Time: 1 min
#	EIS Sample Number: 1
#	Run EIS: True
#	Eurotherm Address: 1
#	Eurotherm Port: ASRL9::INSTR
#	Maximum Frequency: 1000 Hz
#	MFC 1 Setpoint: 0 sccm
#	MFC 2 Setpoint: 0 sccm
#	MFC 3 Setpoint: 0 sccm
#	MFC 4 Setpoint: 0 sccm
#	ROD-4 Port: ASRL3::INSTR
#	Minimum Frequency: 500 Hz
#	Number of Measurement Steps: 1
#	Points Per Decade: 5
#	Potentiostat Port: GPIB0::20::INSTR
#	Ramp Rate: 1 C/min
#	Record Time: 2 s
#	Scanner Port: GPIB0::17::INSTR
#	Target Temperature: 90 C
#	TC Sensor Port: GPIB0::15::INSTR
#Data:
System Time,Time (s),Furnace Temperature (degC),1: Temperature (degC),2: Temperature (degC),3: Temperature (degC),MFC 1 Flow (cc/min),MFC 2 Flow (cc/min),MFC 3 Flow (cc/min),MFC 4 Flow (cc/min),Frequency (Hz),Z_re (ohm),-Z_im (ohm)
2026-07-22 13:39:04.082646,82.0,93.74339294433594,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:06.076650,84.0,94.08349609375,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:08.077653,86.0,94.37693786621094,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:10.081686,88.0,94.76152801513672,nan,nan,nan,3.0,6.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:12.071689,90.0,95.07218170166016,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:14.081692,92.0,95.34742736816406,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:16.076695,94.0,95.66246032714844,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:18.076697,96.0,95.95378112792969,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:20.076748,98.0,96.2405776977539,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:22.080757,100.0,96.51318359375,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:24.076797,102.0,96.78499603271484,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:26.071800,104.0,97.06217193603516,nan,nan,nan,3.0,6.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:28.071803,106.0,97.32125854492188,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:30.075806,108.0,97.57686614990234,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:32.081809,110.0,97.82040405273438,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:34.076812,112.0,98.04740905761719,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:36.074815,114.0,98.26154327392578,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:38.074818,116.0,98.47295379638672,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:40.079821,118.0,98.66978454589844,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:42.084823,120.0,98.86061096191406,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:44.079857,122.0,99.07805633544922,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:46.075901,124.0,99.26222229003906,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:48.077940,126.0,99.48328399658203,nan,nan,nan,3.0,6.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:50.080005,128.0,99.64826202392578,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:52.087013,130.0,99.85874938964844,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:54.082017,132.0,100.01041412353516,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:56.078019,134.0,100.18479919433594,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:39:58.080025,136.0,100.349365234375,nan,nan,nan,3.0,6.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:40:00.085029,138.0,100.50944519042969,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:40:02.075032,140.0,100.60437774658203,nan,nan,nan,3.0,6.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:40:04.085034,142.0,100.71219635009766,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:40:06.081037,144.0,100.81340026855469,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:40:08.081081,146.0,100.93208312988281,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:40:10.085127,148.0,101.08682250976562,nan,nan,nan,3.0,6.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:40:12.077130,150.0,101.2222671508789,nan,nan,nan,3.0,6.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:40:14.072133,152.0,101.3493423461914,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:40:16.087136,154.0,101.4737319946289,nan,nan,nan,3.0,6.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:40:18.072139,156.0,100.84749603271484,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:40:20.077142,158.0,96.41455078125,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
