#Procedure: <__main__.SAFCProcedure>
#Parameters:
#	Amplitude Voltage: 0.01 V
#	Current Step: 1
#	Dwell Time: 1 min
#	EIS Sample Number: 0
#	Run EIS: True
#	Eurotherm Address: 1
#	Eurotherm Port: ASRL9::INSTR
#	Maximum Frequency: 1000 Hz
#	MFC 1 Setpoint: 0 sccm
#	MFC 2 Setpoint: 0 sccm
#	MFC 3 Setpoint: 0 sccm
#	MFC 4 Setpoint: 0 sccm
#	ROD-4 Port: ASRL4::INSTR
#	Minimum Frequency: 500 Hz
#	Number of Measurement Steps: 1
#	Points Per Decade: 10
#	Potentiostat Port: GPIB0::20::INSTR
#	Ramp Rate: 5 C/min
#	Record Time: 2 s
#	Scanner Port: GPIB0::17::INSTR
#	Target Temperature: 60 C
#	TC Sensor Port: GPIB0::15::INSTR
#Data:
System Time,Time (s),Furnace Temperature (degC),1: Temperature (degC),2: Temperature (degC),3: Temperature (degC),MFC 1 Flow (cc/min),MFC 2 Flow (cc/min),MFC 3 Flow (cc/min),MFC 4 Flow (cc/min),Frequency (Hz),Z_re (ohm),-Z_im (ohm)
2026-07-21 13:29:32.509321,0.0,68.74311065673828,nan,nan,nan,3.5,6.7,-0.4,-2.5,nan,nan,nan
2026-07-21 13:29:34.512436,2.0,68.73329162597656,nan,nan,nan,3.6,6.8,-0.7,-2.5,nan,nan,nan
2026-07-21 13:29:36.518551,4.0,68.72286224365234,nan,nan,nan,3.6,6.7,-0.9,-2.4,nan,nan,nan
2026-07-21 13:29:38.513665,6.0,68.70545959472656,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:29:40.510779,8.0,68.70879364013672,nan,nan,nan,3.6,6.7,-1.0,-2.5,nan,nan,nan
2026-07-21 13:29:42.510894,10.0,68.74072265625,nan,nan,nan,3.5,6.8,-0.9,-2.4,nan,nan,nan
2026-07-21 13:29:44.514008,12.0,68.82415008544922,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:29:46.520123,14.0,68.93279266357422,nan,nan,nan,3.5,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:29:48.515237,16.0,69.08018493652344,nan,nan,nan,3.6,6.7,-0.9,-2.4,nan,nan,nan
2026-07-21 13:29:50.512351,18.0,69.2467041015625,nan,nan,nan,3.6,6.7,-0.9,-2.4,nan,nan,nan
2026-07-21 13:29:52.512466,20.0,69.44850158691406,nan,nan,nan,3.6,6.7,-0.9,-2.5,nan,nan,nan
2026-07-21 13:29:54.517580,22.0,69.66496276855469,nan,nan,nan,3.5,6.7,-0.9,-2.5,nan,nan,nan
2026-07-21 13:29:56.508694,24.0,69.89840698242188,nan,nan,nan,3.6,6.8,-1.0,-2.4,nan,nan,nan
2026-07-21 13:29:58.519809,26.0,70.15221405029297,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:30:00.516923,28.0,70.41084289550781,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 13:30:02.518038,30.0,70.6727294921875,nan,nan,nan,3.6,6.7,-0.9,-2.4,nan,nan,nan
2026-07-21 13:30:04.523153,32.0,70.94917297363281,nan,nan,nan,3.6,6.8,-0.9,-2.4,nan,nan,nan
