#Procedure: <__main__.SAFCProcedure>
#Parameters:
#	Amplitude Voltage: 0.01 V
#	Current Step: 1
#	Dwell Time: 5 min
#	EIS Sample Number: 0
#	Run EIS: True
#	Eurotherm Address: 1
#	Eurotherm Port: ASRL9::INSTR
#	Maximum Frequency: 1000 Hz
#	MFC 1 Setpoint: 0 sccm
#	MFC 2 Setpoint: 0 sccm
#	MFC 3 Setpoint: 0 sccm
#	MFC 4 Setpoint: 0 sccm
#	ROD-4 Port: ASRL4::INSTR
#	Minimum Frequency: 500 Hz
#	Number of Measurement Steps: 1
#	Points Per Decade: 10
#	Potentiostat Port: GPIB0::20::INSTR
#	Ramp Rate: 5 C/min
#	Record Time: 2 s
#	Scanner Port: GPIB0::17::INSTR
#	Target Temperature: 23 C
#	TC Sensor Port: GPIB0::15::INSTR
#Data:
System Time,Time (s),Furnace Temperature (degC),1: Temperature (degC),2: Temperature (degC),3: Temperature (degC),MFC 1 Flow (cc/min),MFC 2 Flow (cc/min),MFC 3 Flow (cc/min),MFC 4 Flow (cc/min),Frequency (Hz),Z_re (ohm),-Z_im (ohm)
2026-07-21 14:01:10.805898,0.0,78.31385803222656,nan,nan,nan,3.5,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 14:01:12.812013,2.0,78.28260803222656,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 14:01:14.818127,4.0,78.25325775146484,nan,nan,nan,3.5,6.7,-1.0,-2.4,nan,nan,nan
2026-07-21 14:01:16.812241,6.0,78.23674011230469,nan,nan,nan,3.6,6.8,-1.0,-2.4,nan,nan,nan
2026-07-21 14:01:18.809356,8.0,78.22187805175781,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 14:01:20.809470,10.0,78.24054718017578,nan,nan,nan,3.6,6.8,-1.0,-2.5,nan,nan,nan
2026-07-21 14:01:22.813585,12.0,78.3028335571289,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 14:01:24.819699,14.0,78.39547729492188,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 14:01:26.814813,16.0,78.5314712524414,nan,nan,nan,3.6,6.8,-0.9,-2.4,nan,nan,nan
2026-07-21 14:01:28.811928,18.0,78.69175720214844,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 14:01:30.812042,20.0,78.89219665527344,nan,nan,nan,3.6,6.8,-0.9,-2.4,nan,nan,nan
2026-07-21 14:01:32.816157,22.0,79.10005950927734,nan,nan,nan,3.6,6.8,-0.9,-2.5,nan,nan,nan
2026-07-21 14:01:34.807271,24.0,79.32311248779297,nan,nan,nan,3.6,6.7,-0.9,-2.4,nan,nan,nan
