#Procedure: <__main__.SAFCProcedure>
#Parameters:
#	Amplitude Voltage: 0.01 V
#	Current Step: 1
#	Dwell Time: 1 min
#	EIS Sample Number: 0
#	Run EIS: True
#	Eurotherm Address: 1
#	Eurotherm Port: ASRL9::INSTR
#	Maximum Frequency: 1000 Hz
#	MFC 1 Setpoint: 0 sccm
#	MFC 2 Setpoint: 0 sccm
#	MFC 3 Setpoint: 0 sccm
#	MFC 4 Setpoint: 0 sccm
#	ROD-4 Port: ASRL3::INSTR
#	Minimum Frequency: 500 Hz
#	Number of Measurement Steps: 2
#	Points Per Decade: 10
#	Potentiostat Port: GPIB0::20::INSTR
#	Ramp Rate: 1 C/min
#	Record Time: 2 s
#	Scanner Port: GPIB0::17::INSTR
#	Target Temperature: 100 C
#	TC Sensor Port: GPIB0::15::INSTR
#Data:
System Time,Time (s),Furnace Temperature (degC),1: Temperature (degC),2: Temperature (degC),3: Temperature (degC),MFC 1 Flow (cc/min),MFC 2 Flow (cc/min),MFC 3 Flow (cc/min),MFC 4 Flow (cc/min),Frequency (Hz),Z_re (ohm),-Z_im (ohm)
2026-07-22 14:26:09.764037,0.0,113.0693359375,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:11.769039,2.0,113.01774597167969,nan,103.91188121984264,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:13.764042,4.0,112.98632049560547,103.91672701928029,50.363996829215395,50.363996829215395,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:15.761054,6.0,112.9593276977539,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:17.758081,8.0,112.96339416503906,nan,106.11973450056773,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:19.758110,10.0,112.99812316894531,52.53984244882632,52.48419592052059,52.43338655422871,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:21.763113,12.0,113.06591033935547,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:23.773116,14.0,113.16828155517578,nan,52.291986825073806,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:25.768118,16.0,113.31193542480469,52.328282567977084,52.27504853178114,52.18793448974735,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:27.768121,18.0,113.46282958984375,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:29.773124,20.0,113.63128662109375,nan,52.00777244676992,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:31.763127,22.0,113.81562042236328,52.0440746290356,51.94726696938312,51.9037015985703,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:33.773130,24.0,114.03016662597656,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:35.768132,26.0,114.26571655273438,nan,105.45068645319978,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:37.768135,28.0,114.49481964111328,51.7028445119578,51.56970369647941,51.50918140268094,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:39.772138,30.0,114.73066711425781,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:41.762141,32.0,114.97258758544922,nan,51.23730845006441,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:43.772144,34.0,115.22088623046875,51.30026259210988,51.181616109580986,51.113814023087116,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:45.767147,36.0,115.49249267578125,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:47.767149,38.0,115.73942565917969,nan,104.76865202544312,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:49.772152,40.0,115.95869445800781,50.8449245618763,50.699598698746435,50.57606075386758,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:51.762155,42.0,116.240478515625,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:53.772158,44.0,116.4614486694336,nan,104.42915497851558,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:55.767161,46.0,116.74308013916016,50.39904295725799,50.29001761841787,50.17371514348699,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:57.767163,48.0,116.9849624633789,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:26:59.772166,50.0,117.2243423461914,nan,104.07671544342955,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:27:01.762169,52.0,117.44601440429688,49.96910590232667,49.84550743593497,49.78976355178906,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:27:03.772172,54.0,117.65895080566406,49.55814085630583,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:27:05.772175,56.0,117.91776275634766,nan,49.48299250994332,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:27:07.772177,58.0,118.14337158203125,49.53389987884425,49.4272347709169,49.383596782432654,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:27:09.762180,60.0,118.33612823486328,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:27:11.772183,62.0,118.53971099853516,nan,103.37346536005126,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:27:13.767186,64.0,118.73737335205078,49.141816009252224,49.00844710899334,48.8944674549846,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:27:15.767189,66.0,118.92308044433594,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:27:17.767191,68.0,119.0947494506836,nan,103.04598521526503,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 14:27:19.769257,70.0,119.2420883178711,48.75329251450235,48.65384609516002,48.576224511817934,3.0,7.0,-1.0,-3.0,nan,nan,nan
