#Procedure: <__main__.SAFCProcedure>
#Parameters:
#	Amplitude Voltage: 0.01 V
#	Current Step: 1
#	Dwell Time: 1 min
#	EIS Sample Number: 0
#	Run EIS: True
#	Eurotherm Address: 1
#	Eurotherm Port: ASRL9::INSTR
#	Maximum Frequency: 1000 Hz
#	MFC 1 Setpoint: 0 sccm
#	MFC 2 Setpoint: 0 sccm
#	MFC 3 Setpoint: 0 sccm
#	MFC 4 Setpoint: 0 sccm
#	ROD-4 Port: ASRL4::INSTR
#	Minimum Frequency: 500 Hz
#	Number of Measurement Steps: 1
#	Points Per Decade: 10
#	Potentiostat Port: GPIB0::14::INSTR
#	Ramp Rate: 5 C/min
#	Record Time: 2 s
#	Scanner Port: GPIB0::17::INSTR
#	Target Temperature: 60 C
#	TC Sensor Port: GPIB0::15::INSTR
#Data:
System Time,Time (s),Furnace Temperature (degC),1: Temperature (degC),2: Temperature (degC),3: Temperature (degC),MFC 1 Flow (cc/min),MFC 2 Flow (cc/min),MFC 3 Flow (cc/min),MFC 4 Flow (cc/min),Frequency (Hz),Z_re (ohm),-Z_im (ohm)
2026-07-21 13:05:08.348576,0.0,64.48629760742188,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-07-21 13:05:10.351691,2.0,64.47564697265625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-07-21 13:05:12.357806,4.0,64.45538330078125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-07-21 13:05:14.352920,6.0,64.43997192382812,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-07-21 13:05:16.350034,8.0,64.44725036621094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-07-21 13:05:18.350148,10.0,64.48434448242188,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-07-21 13:05:20.353263,12.0,64.56007385253906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-07-21 13:05:22.344377,14.0,64.66310119628906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-07-21 13:05:24.355492,16.0,64.77792358398438,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-07-21 13:05:26.352606,18.0,64.9251480102539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-07-21 13:05:28.352720,20.0,65.08061981201172,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-07-21 13:05:30.357835,22.0,65.24874877929688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-07-21 13:05:32.348949,24.0,65.41789245605469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-07-21 13:05:34.360064,26.0,65.59160614013672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-07-21 13:05:36.357178,28.0,65.74952697753906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-07-21 13:05:38.358293,30.0,65.90347290039062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-07-21 13:05:40.347406,32.0,66.06133270263672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
